date,sector,gdp,hours,employment,output_hour,output_employment,employed,employed_employer,employed_employee,employed_own_account,employed_unpaid_family
2019-01-01 00:00:00,construction,0.4,-3.3,-3.1,3.8,3.6,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,construction,0.4,-3.3,-3.1,3.8,3.6,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,manufacturing,316283,6118,10212,51.7,30971.7,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,manufacturing,316283,6118,10212,51.7,30971.7,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,manufacturing,30447,1001,1757,30.4,17329,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,manufacturing,30447,1001,1757,30.4,17329,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,manufacturing,9182,48,78,191.3,117717.9,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,manufacturing,9182,48,78,191.3,117717.9,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,manufacturing,6252,516,1010,12.1,6190.1,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,manufacturing,6252,516,1010,12.1,6190.1,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,manufacturing,21684,766,1228,28.3,17658,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,manufacturing,21684,766,1228,28.3,17658,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,manufacturing,90982,1004,1609,90.6,56545.7,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,manufacturing,90982,1004,1609,90.6,56545.7,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,manufacturing,37716,904,1450,41.7,26011,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,manufacturing,37716,904,1450,41.7,26011,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,manufacturing,89133,1403,2299,63.5,38770.3,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,manufacturing,89133,1403,2299,63.5,38770.3,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,manufacturing,30886,477,782,64.8,39496.2,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,manufacturing,30886,477,782,64.8,39496.2,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,manufacturing,3.8,1.3,2.1,2.5,1.7,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,manufacturing,3.8,1.3,2.1,2.5,1.7,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,manufacturing,3.3,4.8,2.4,-1.4,0.9,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,manufacturing,3.3,4.8,2.4,-1.4,0.9,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,manufacturing,4.1,0,2.6,4.1,1.4,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,manufacturing,4.1,0,2.6,4.1,1.4,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,manufacturing,5.5,4.5,5.4,1,0.1,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,manufacturing,5.5,4.5,5.4,1,0.1,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,manufacturing,5.4,-1,1.6,6.5,3.8,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,manufacturing,5.4,-1,1.6,6.5,3.8,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,manufacturing,2.9,-1,1.8,3.9,1.1,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,manufacturing,2.9,-1,1.8,3.9,1.1,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,manufacturing,4.1,1.3,0.5,2.7,3.6,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,manufacturing,4.1,1.3,0.5,2.7,3.6,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,manufacturing,3.3,0.7,2.2,2.5,1,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,manufacturing,3.3,0.7,2.2,2.5,1,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,manufacturing,6.1,0.6,0.9,5.5,5.2,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,manufacturing,6.1,0.6,0.9,5.5,5.2,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,mining,102888,184,302,559.2,340688.7,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,mining,102888,184,302,559.2,340688.7,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,mining,-0.6,-1.1,0,0.4,-0.6,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,mining,-0.6,-1.1,0,0.4,-0.6,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,overall,1423952,35026,60505,40.7,23534.5,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,overall,1423952,35026,60505,40.7,23534.5,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,overall,4.4,2.1,2.1,2.3,2.2,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,overall,4.4,2.1,2.1,2.3,2.2,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,820576,21286,36645,38.6,22392.6,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,820576,21286,36645,38.6,22392.6,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,38327,244,413,157.1,92801.5,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,38327,244,413,157.1,92801.5,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,242705,6092,10116,39.8,23992.2,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,242705,6092,10116,39.8,23992.2,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,49822,3807,6531,13.1,7628.5,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,49822,3807,6531,13.1,7628.5,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,53632,1320,2158,40.6,24852.6,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,53632,1320,2158,40.6,24852.6,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,84226,556,944,151.5,89222.5,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,84226,556,944,151.5,89222.5,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,93358,863,1499,108.2,62280.2,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,93358,863,1499,108.2,62280.2,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,68762,2694,4506,25.5,15260.1,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,68762,2694,4506,25.5,15260.1,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,189747,5708,10481,33.2,18103.9,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,189747,5708,10481,33.2,18103.9,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,6.2,3.3,3.2,2.7,2.9,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,6.2,3.3,3.2,2.7,2.9,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,6.1,2.1,2,4,4.1,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,6.1,2.1,2,4,4.1,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,6.8,2.7,3.3,4.1,3.5,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,6.8,2.7,3.3,4.1,3.5,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,9.5,8,7.7,1.4,1.7,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,9.5,8,7.7,1.4,1.7,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,6.8,2.4,2.6,4.3,4.1,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,6.8,2.4,2.6,4.3,4.1,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,6.5,4.3,5.6,2.1,0.8,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,6.5,4.3,5.6,2.1,0.8,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,4.8,2,1.8,2.7,3,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,4.8,2,1.8,2.7,3,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,7.9,2.6,3.1,5.2,4.6,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,7.9,2.6,3.1,5.2,4.6,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,4.2,1.7,0.6,2.4,3.6,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,4.2,1.7,0.6,2.4,3.6,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,820576,21286,36645,38.6,22392.6,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,820576,21286,36645,38.6,22392.6,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,38327,244,413,157.1,92801.5,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,38327,244,413,157.1,92801.5,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,242705,6092,10116,39.8,23992.2,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,242705,6092,10116,39.8,23992.2,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,49822,3807,6531,13.1,7628.5,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,49822,3807,6531,13.1,7628.5,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,53632,1320,2158,40.6,24852.6,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,53632,1320,2158,40.6,24852.6,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,84226,556,944,151.5,89222.5,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,84226,556,944,151.5,89222.5,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,93358,863,1499,108.2,62280.2,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,93358,863,1499,108.2,62280.2,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,68762,2694,4506,25.5,15260.1,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,68762,2694,4506,25.5,15260.1,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,189747,5708,10481,33.2,18103.9,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,189747,5708,10481,33.2,18103.9,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,6.2,3.3,3.2,2.7,2.9,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,6.2,3.3,3.2,2.7,2.9,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,6.1,2.1,2,4,4.1,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,6.1,2.1,2,4,4.1,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,6.8,2.7,3.3,4.1,3.5,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,6.8,2.7,3.3,4.1,3.5,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,9.5,8,7.7,1.4,1.7,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,9.5,8,7.7,1.4,1.7,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,6.8,2.4,2.6,4.3,4.1,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,6.8,2.4,2.6,4.3,4.1,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,6.5,4.3,5.6,2.1,0.8,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,6.5,4.3,5.6,2.1,0.8,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,4.8,2,1.8,2.7,3,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,4.8,2,1.8,2.7,3,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,7.9,2.6,3.1,5.2,4.6,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,7.9,2.6,3.1,5.2,4.6,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,4.2,1.7,0.6,2.4,3.6,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,4.2,1.7,0.6,2.4,3.6,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,820576,21286,36645,38.6,22392.6,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,820576,21286,36645,38.6,22392.6,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,38327,244,413,157.1,92801.5,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,38327,244,413,157.1,92801.5,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,242705,6092,10116,39.8,23992.2,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,242705,6092,10116,39.8,23992.2,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,49822,3807,6531,13.1,7628.5,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,49822,3807,6531,13.1,7628.5,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,53632,1320,2158,40.6,24852.6,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,53632,1320,2158,40.6,24852.6,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,84226,556,944,151.5,89222.5,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,84226,556,944,151.5,89222.5,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,93358,863,1499,108.2,62280.2,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,93358,863,1499,108.2,62280.2,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,68762,2694,4506,25.5,15260.1,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,68762,2694,4506,25.5,15260.1,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,189747,5708,10481,33.2,18103.9,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,189747,5708,10481,33.2,18103.9,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,6.2,3.3,3.2,2.7,2.9,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,6.2,3.3,3.2,2.7,2.9,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,6.1,2.1,2,4,4.1,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,6.1,2.1,2,4,4.1,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,6.8,2.7,3.3,4.1,3.5,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,6.8,2.7,3.3,4.1,3.5,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,9.5,8,7.7,1.4,1.7,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,9.5,8,7.7,1.4,1.7,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,6.8,2.4,2.6,4.3,4.1,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,6.8,2.4,2.6,4.3,4.1,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,6.5,4.3,5.6,2.1,0.8,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,6.5,4.3,5.6,2.1,0.8,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,4.8,2,1.8,2.7,3,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,4.8,2,1.8,2.7,3,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,7.9,2.6,3.1,5.2,4.6,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,7.9,2.6,3.1,5.2,4.6,100,3.8,73.01,18.8,4.25
2019-01-01 00:00:00,services,4.2,1.7,0.6,2.4,3.6,15013.4,570.4,10961.6,2823,637.7
2019-01-01 00:00:00,services,4.2,1.7,0.6,2.4,3.6,100,3.8,73.01,18.8,4.25
2020-01-01 00:00:00,agriculture,99109,3778,7463,26.2,13280,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,agriculture,99109,3778,7463,26.2,13280,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,agriculture,-2.4,-4.1,-0.4,1.7,-2,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,agriculture,-2.4,-4.1,-0.4,1.7,-2,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,agriculture,99109,3778,7463,26.2,13280,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,agriculture,99109,3778,7463,26.2,13280,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,agriculture,-2.4,-4.1,-0.4,1.7,-2,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,agriculture,-2.4,-4.1,-0.4,1.7,-2,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,agriculture,99109,3778,7463,26.2,13280,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,agriculture,99109,3778,7463,26.2,13280,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,agriculture,-2.4,-4.1,-0.4,1.7,-2,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,agriculture,-2.4,-4.1,-0.4,1.7,-2,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,construction,53616,2972,5596,18,9581.1,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,construction,53616,2972,5596,18,9581.1,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,construction,-19.3,-15,-4.4,-5.1,-15.6,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,construction,-19.3,-15,-4.4,-5.1,-15.6,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,manufacturing,307606,5569,10206,55.2,30139.7,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,manufacturing,307606,5569,10206,55.2,30139.7,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,manufacturing,30881,951,1793,32.5,17223.1,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,manufacturing,30881,951,1793,32.5,17223.1,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,manufacturing,7708,42,71,183.5,108563.4,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,manufacturing,7708,42,71,183.5,108563.4,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,manufacturing,5444,504,1005,10.8,5416.9,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,manufacturing,5444,504,1005,10.8,5416.9,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,manufacturing,20075,653,1197,30.7,16771.1,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,manufacturing,20075,653,1197,30.7,16771.1,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,manufacturing,90084,945,1639,95.3,54962.8,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,manufacturing,90084,945,1639,95.3,54962.8,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,manufacturing,32797,813,1452,40.3,22587.5,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,manufacturing,32797,813,1452,40.3,22587.5,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,manufacturing,91361,1263,2302,72.3,39687.7,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,manufacturing,91361,1263,2302,72.3,39687.7,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,manufacturing,29255,400,745,73.1,39268.5,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,manufacturing,29255,400,745,73.1,39268.5,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,manufacturing,-2.7,-9,-0.1,6.8,-2.7,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,manufacturing,-2.7,-9,-0.1,6.8,-2.7,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,manufacturing,1.4,-5,2,6.8,-0.6,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,manufacturing,1.4,-5,2,6.8,-0.6,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,manufacturing,-16.1,-12.5,-9,-4.1,-7.8,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,manufacturing,-16.1,-12.5,-9,-4.1,-7.8,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,manufacturing,-12.9,-2.3,-0.5,-10.9,-12.5,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,manufacturing,-12.9,-2.3,-0.5,-10.9,-12.5,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,manufacturing,-7.4,-14.8,-2.5,8.6,-5,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,manufacturing,-7.4,-14.8,-2.5,8.6,-5,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,manufacturing,-1,-5.9,1.9,5.2,-2.8,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,manufacturing,-1,-5.9,1.9,5.2,-2.8,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,manufacturing,-13,-10.1,0.1,-3.3,-13.2,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,manufacturing,-13,-10.1,0.1,-3.3,-13.2,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,manufacturing,2.5,-10,0.1,13.9,2.4,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,manufacturing,2.5,-10,0.1,13.9,2.4,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,manufacturing,-5.3,-16.1,-4.7,13,-0.6,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,manufacturing,-5.3,-16.1,-4.7,13,-0.6,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,mining,92879,168,295,552.9,314844.1,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,mining,92879,168,295,552.9,314844.1,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,mining,-9.7,-8.7,-2.3,-1.1,-7.6,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,mining,-9.7,-8.7,-2.3,-1.1,-7.6,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,overall,1346249,31971,60385,42.1,22294.4,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,overall,1346249,31971,60385,42.1,22294.4,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,overall,-5.5,-8.7,-0.2,3.6,-5.3,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,overall,-5.5,-8.7,-0.2,3.6,-5.3,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,777693,19483,36823,39.9,21119.8,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,777693,19483,36823,39.9,21119.8,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,37950,225,416,168.7,91226,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,37950,225,416,168.7,91226,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,228561,5570,10229,41,22344.4,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,228561,5570,10229,41,22344.4,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,36538,3370,6503,10.8,5618.6,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,36538,3370,6503,10.8,5618.6,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,42077,1159,2156,36.3,19516.2,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,42077,1159,2156,36.3,19516.2,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,89203,524,973,170.2,91678.3,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,89203,524,973,170.2,91678.3,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,96102,802,1505,119.8,63855.1,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,96102,802,1505,119.8,63855.1,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,58766,2469,4547,23.8,12924.1,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,58766,2469,4547,23.8,12924.1,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,188495,5363,10491,35.1,17967.3,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,188495,5363,10491,35.1,17967.3,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,-5.2,-8.5,0.5,3.5,-5.7,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,-5.2,-8.5,0.5,3.5,-5.7,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,-1,-7.8,0.7,7.4,-1.7,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,-1,-7.8,0.7,7.4,-1.7,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,-5.8,-8.6,1.1,3,-6.9,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,-5.8,-8.6,1.1,3,-6.9,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,-26.7,-11.5,-0.4,-17.2,-26.3,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,-26.7,-11.5,-0.4,-17.2,-26.3,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,-21.5,-12.2,-0.1,-10.6,-21.5,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,-21.5,-12.2,-0.1,-10.6,-21.5,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,5.9,-5.8,3.1,12.4,2.8,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,5.9,-5.8,3.1,12.4,2.8,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,2.9,-7.1,0.4,10.8,2.5,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,2.9,-7.1,0.4,10.8,2.5,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,-14.5,-8.4,0.9,-6.7,-15.3,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,-14.5,-8.4,0.9,-6.7,-15.3,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,-0.7,-6,0.1,5.7,-0.8,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,-0.7,-6,0.1,5.7,-0.8,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,777693,19483,36823,39.9,21119.8,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,777693,19483,36823,39.9,21119.8,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,37950,225,416,168.7,91226,15299.4,552.3,11375.4,2757.1,632.8
